Linac Energy,Theta,Phi,Cross Section
6.0,-0.019612459599815946,2.733692457624715,0.6343956447058189
6.0,-3.0850246553136422,2.6951010032998335,0.07901170642527934
6.0,3.04293229689333,0.49727482403900497,0.018334525228931232
6.0,2.5940729315103352,1.5107001099084536,0.08423280163976753
6.0,1.9955892816053789,1.4409612468632031,0.03848202312976647
6.0,2.276283609217618,2.6912962985926194,0.019249129244399782
6.0,2.8945346823217264,1.0340281990045537,0.061956429918000516
6.0,0.2287577312934408,2.8064206445295277,0.5678252496674613
6.0,-1.0912974033132614,1.0732435395295896,0.2953974605170328
6.0,0.7605116651588735,0.26573832182214385,0.2081920823590641
6.0,0.032873787893659134,2.854195215291665,0.6335326970114433
6.0,-1.8221730978970134,0.4984435980574628,0.06177073510858316
6.0,1.263605139893377,0.8554355515148895,0.06444225425918017
6.0,3.068281628974317,1.8636674811905305,0.1595120418375175
6.0,-2.877705707215535,2.935189517653254,0.07890962616094094
6.0,2.407107824311942,0.9675251033922212,0.05050694363198311
6.0,2.065097924704471,1.474385751106045,0.059799208427922974
6.0,0.9287607508463598,1.706802300504657,0.349042190377843
6.0,-0.08457858993833112,2.4135864389353636,0.6290249662790385
6.0,2.488988998473377,0.12024767834898296,0.09395789333971072
6.0,0.7289192086183931,0.21357682307648648,0.12430766437001813
6.0,-1.7520062966111702,2.1353827667017518,0.16652332641787757
6.0,-2.127598203608229,1.9236594929826216,0.10465788964938286
6.0,1.2985780325250138,0.5971526313607876,0.0566119528168876
6.0,-1.1810780652908937,0.8846509862961349,0.16966188768622928
6.0,-2.8376585784378023,0.6740381084925199,0.02867277560592203
6.0,2.1371234636224656,1.9012775570698264,0.059799878909128024
6.0,2.778463600908923,2.604286719112152,0.022186334128379358
6.0,2.542230165369846,0.9385127665163098,0.19694472608417002
6.0,-0.2932063784331671,1.259486691160928,0.4683910659888169
6.0,1.3615697162613918,1.420880451729306,0.07708497778103372
6.0,-2.9897362636096965,1.9105369348032324,0.3293772415531231
6.0,2.749744815481697,3.0966806676518552,0.10853339004263553
6.0,0.31926805722623675,0.4414694415943069,0.502380956349699
6.0,2.319456477547904,2.7559967366425657,0.045588936321139105
6.0,-2.8066119098639337,2.52764329010041,0.04926280252307477
6.0,-2.220190316855257,0.5120202184893092,0.04329090231950894
6.0,-2.0072292143015034,2.7730952489392013,0.05105121533635852
6.0,0.6855679685237397,2.050345299365092,0.5032702880507053
6.0,2.29862951385931,0.4823041221200022,0.07407951780642111
6.0,-1.2216138443466935,2.5080106636419672,0.06429481452547214
6.0,0.8828705362587561,2.2069844725772736,0.11335273061549894
6.0,1.3375597614619554,2.7842645097083736,0.04948452046944209
6.0,2.579274598269258,0.24296440905094033,0.02098096935297906
6.0,0.653342326467595,0.8108444744447592,0.15802622663886187
6.0,-0.62691024059002,2.460471238245434,0.21347616183286575
6.0,-0.34957471354261704,1.5026756438685858,0.3703994458031647
6.0,-0.588693971493925,1.3613045633758973,0.4217317689450163
6.0,-2.866175751902643,0.31072179330676375,0.11582397307362739
6.0,1.3954297347855862,2.450270724502011,0.17612085892219922
6.0,-1.02052138904267,2.6424328598113664,0.08203057342684202
6.0,-0.30197268556086243,2.2549869448518716,0.5089882520043144
6.0,2.291071616928882,2.545587262714986,0.1491588965268773
6.0,1.2499528426189128,2.863188409089133,0.0686602808384565
6.0,-1.1320553050907183,2.046410595963513,0.049361539471061346
6.0,-3.0605936880244133,1.3905151643868552,0.03643438181425784
6.0,-0.5384088746991864,2.98833713832229,0.18980829268908309
6.0,0.7093795274871488,2.4822781933299587,0.31031786595197386
6.0,-2.639871573613207,1.8615037695728387,0.03284885921086979
6.0,-0.568370730509598,3.047306606311253,0.12069197402720813
6.0,1.4460899574844204,2.3590123249185484,0.0427398576471678
6.0,3.129281608969551,2.34594712233757,0.02834697869789465
6.0,1.1137464114585827,2.488096305817982,0.08245069943094953
6.0,-2.2860296540970135,1.9217728658289113,0.09197759926640202
6.0,0.1268841619803327,0.2548275149848342,0.6178868892956597
6.0,2.003111462903134,0.6066567683234889,0.0867713001832158
6.0,1.1866478906661024,2.496240164340035,0.057504476637852464
6.0,1.617829251236241,2.922594078591438,0.028339928891369787
6.0,-0.6287136798174746,0.11799892817415511,0.2579339626326685
6.0,1.9184948075229116,2.513308801876743,0.0799487202831588
6.0,0.17376823712529266,2.2431461643191564,0.5111169992168376
6.0,1.228184419818958,2.2551013513209757,0.15255852657047647
6.0,2.290059504809305,1.9857452141624345,0.06420460360950501
6.0,2.543652706120878,2.2425746975877927,0.022650957853578582
6.0,1.564298343794574,0.4242135171700132,0.055788345390668743
6.0,2.8882044458191602,1.9990227601332722,0.02522019547654317
6.0,0.028959358125335122,1.4026812439313876,0.6329271585928606
6.0,0.8603064786834906,2.6215943800167607,0.08982509801830503
6.0,-0.3792039903779125,2.073481217511243,0.4881437283207998
6.0,-1.5956159643385561,0.028576483598933822,0.04202573264412824
6.0,1.1799098952011127,2.510602035858258,0.06751167515781205
6.0,0.5090232741361942,3.1020633902017254,0.31342433941907666
6.0,1.2492101994104248,0.3517300443556416,0.042374352276599206
6.0,-0.8992296124096582,2.3285095449683952,0.12856606572591464
6.0,1.530353395631491,2.656733581918773,0.04813478750061082
6.0,-0.3930536234820998,2.1687567575186466,0.33329284615191546
6.0,-1.6027080613043099,0.4268957228859476,0.04543367103998141
6.0,-0.586155148815529,0.02464472702086558,0.18235160920175922
6.0,0.8091271056072364,0.9047197533475441,0.2523045514815896
6.0,1.7375792863355723,1.6004902242233205,0.08632656505724684
6.0,-2.101351190786205,0.35616228176854126,0.053929803486796886
6.0,-1.7947785523400228,0.9971495553282591,0.025509344390752288
6.0,2.6526794317225892,0.4832840982829176,0.013907399238257982
6.0,-1.8225753638633349,0.7643065255033675,0.05142979844847219
6.0,-1.6597151243294257,2.5008447736220947,0.08210919961161282
6.0,1.4753140966877085,2.3968513424881945,0.07487665195119288
6.0,-0.6215795495511038,1.9635609347440421,0.2053148787724907
6.0,2.525714474696585,1.6831934903180885,0.05089688105930165
6.0,2.4483032364419053,2.9854580089160323,0.029306330029685294
6.0,-0.7368073629045253,1.4267248363065277,0.32849919422137686
6.0,0.30055800006705846,3.0443070922372004,0.5467122273569294
6.0,3.05049233549368,0.2214794677009637,0.027988314788386814
6.0,-0.2942319192566929,1.8472435245371364,0.48062786011234265
6.0,-0.09199755473977733,1.221305485381403,0.6111836581563547
6.0,0.7744528729394329,0.2773973927733667,0.15301275132241385
6.0,0.9307084275122985,2.649345842015301,0.15741895060980113
6.0,-2.0122130413015498,3.034729913054503,0.03130665307162699
6.0,-2.179299710239259,0.49050728000624927,0.08590168347940239
6.0,-1.987542752910678,2.477766866169873,0.024705372359557103
6.0,-0.07763403737944907,0.1387807058190949,0.629825430590174
6.0,2.729906464196362,1.5428843540106516,0.02394609709840754
6.0,2.971422614224881,0.8141718895210446,0.056713640635542066
6.0,-2.730463934411331,1.6044515648596196,0.13045953270182273
6.0,-1.9716793017721088,1.5395724903301276,0.0831235549236798
6.0,1.2385871541258142,0.01006055894495851,0.05427836248241143
6.0,2.9065856606719,0.003822675626726026,0.10345044706179635
6.0,1.1219997154728754,0.1268456496199223,0.05453930520152426
6.0,2.465236280093345,0.8879448340616414,0.049227335072312015
6.0,-0.5394123783051037,1.1289527129003143,0.4101149487727729
6.0,-0.9580055354521666,1.933732327438124,0.06232065438701993
6.0,2.1036206638425448,1.1059769353192868,0.052172240287304376
6.0,-0.983839644864644,1.7966771136169706,0.15394944838111277
6.0,1.910327481697351,1.8569024332363204,0.06496869081617355
6.0,1.5006285058991784,0.394722137265885,0.04479957038419368
6.0,-1.2159182153359827,1.766160901279653,0.19359787276487914
6.0,-2.878235656789991,1.3988323157900926,0.06069412412274757
6.0,-2.674853361777377,2.3705110325548397,0.06346613738653191
6.0,-2.5446153768424438,2.3827170064810526,0.04699364458779946
6.0,-3.0215045888470193,1.7970297573301417,0.0494421889412896
6.0,1.4529847068629094,0.173247871786206,0.05040685547873967
6.0,-2.2823229717441125,0.7732808911898648,0.030353675102550284
6.0,2.305170507624813,0.527832956797398,0.0557690724268317
6.0,1.453058054046389,3.1024162188223072,0.0428623313717268
6.0,-1.6765329483589766,0.5922773203128417,0.040822501549687515
6.0,-0.8131051588872586,0.33223620197690973,0.20347035526324292
6.0,-1.9331481655698408,0.07701212887689876,0.03593274196217706
6.0,2.9191107969866135,1.2666842448867088,0.01501272607016772
6.0,3.0834734573454288,2.2224638079897914,0.09940610485787978
6.0,0.5409749355549986,0.5466615769327481,0.2339133717337096
6.0,2.548186213098802,1.4189037634814219,0.05018520628252193
6.0,1.4173962249705792,2.397529991926578,0.06230599899595503
6.0,0.9484276648342851,1.840724051546829,0.17972747023162342
6.0,-0.9012555198338106,2.6061068319164318,0.22091054585054232
6.0,2.298461418250935,1.448196152873669,0.15855624445533234
6.0,0.3871080121028192,0.14170556800943956,0.4973690557081212
6.0,-0.707059304771751,0.7833873620168912,0.28362928502632195
6.0,-0.9173339515101282,2.7371375173543306,0.09370434984858661
6.0,1.3274889555450882,2.270171460390051,0.06680680526970209
6.0,2.7543526577601236,1.1203005706651368,0.03567407010253617
6.0,2.383355780780718,2.3212303435721537,0.048017366675664086
6.0,2.9830074410452116,2.300281937962234,0.032215990512643435
6.0,-1.235119424264406,0.6034301196636649,0.07656346589044945
6.0,1.6532382206968466,2.2639961056858624,0.025214502583933852
6.0,0.5882682903196526,2.9274119608348235,0.26502580593954705
6.0,2.4557543617592756,3.105560847747845,0.017613656199862833
6.0,-1.2365269357435984,0.7265468180922653,0.08210596680664792
6.0,-3.0482039112873816,0.3040565524088281,0.07156272453342093
6.0,-2.1820568801860025,0.8275065192366294,0.18320488121227074
6.0,-2.0053491455651464,0.06129418539850774,0.06914934425573292
6.0,-0.2877301218018098,2.9150529443376447,0.44724973109840477
6.0,1.4199948557540178,1.049793160114567,0.0866764002358678
6.0,1.1515088404314904,0.1419151081607097,0.08609830182804125
6.0,1.0337845634609053,2.9681673853377206,0.07616517667586273
6.0,0.021894617354838886,1.9601559081568956,0.6349930663378175
6.0,-0.48106892772191356,1.8401039712596055,0.5106856175427497
6.0,1.4056409694684744,1.0164481514676824,0.11594924851745055
6.0,1.4653492684894305,2.2476935329307985,0.08126407839364579
6.0,1.039039996842825,0.46329283243040437,0.12006570046913408
6.0,-0.15186200024533836,1.9646738327470201,0.6298482296757328
6.0,2.6078855981908458,2.7871152733103597,0.035174893248189815
6.0,2.043137575852401,1.7599851310660566,0.0520970934918086
6.0,1.746123285107692,0.7056606903142479,0.09763965290934326
6.0,1.4289351805077937,1.5944171611443383,0.04650963369726502
6.0,2.8707212621023723,2.220334639056893,0.02900980015472926
6.0,1.2489340281240073,2.1105815013659575,0.05970137668025236
6.0,1.8526083173578751,0.9167086166779153,0.055796692790096344
6.0,2.6411475613715742,0.5856870448315142,0.01769317242929239
6.0,0.533493414216915,2.423200110529794,0.2463359861725926
6.0,0.5800152178643816,1.5661556022920953,0.3316886027255149
6.0,0.6325122291831144,3.003115215575092,0.1713583123779009
6.0,-0.853152021301629,2.871037732710648,0.15207541385415815
6.0,1.5597039757680635,2.576180297717327,0.08087527541661045
6.0,-1.0862913643151484,2.264112111806805,0.16192602832288555
6.0,0.6925691539225083,2.2615587124734327,0.22889508533143965
6.0,-1.618886086017895,1.884875447199606,0.05439594642150423
6.0,0.2704373664708868,3.0722927928060293,0.45495138226427995
6.0,0.1434810946127394,2.8131596677523083,0.6033712671637614
6.0,0.18005274574668162,2.1542530266994397,0.5342926016094466
6.0,0.18055246204648556,1.495775747321661,0.5986409449007364
6.0,-1.193037940217946,0.12684551350149434,0.05275476073179587
6.0,-1.9995464675723316,1.9757499353131174,0.02265139092793273
6.0,2.850314887085542,1.3981103110018618,0.024618893285733953
6.0,-2.534347348837993,1.6009107479670237,0.10086014904004205
6.0,-0.585366395622398,0.016031753172582125,0.3966958998546267
6.0,0.04144058062454148,0.3268319076521215,0.6340532253637345
6.0,2.098379846903395,3.115807714737429,0.02861315829561517
6.0,-0.29410340685259184,2.390517913560658,0.5415965459342629
6.0,-2.9801678117822297,2.7367939155171714,0.039583637821100096
6.0,2.3183961496738617,0.3096718508097048,0.02930057326904522
6.0,1.0063712303431158,1.679151423276735,0.14331683208155382
6.0,0.48783455432193845,3.047977033086217,0.22334219759842047
6.0,0.352844855574427,2.7768229528757304,0.3031639076461776
6.0,-1.7385577471759854,0.4916568602954411,0.033385446027279095
6.0,-0.4461810959218231,1.7070256830750272,0.41373875405237337
6.0,2.2317819376470487,2.0849405152552944,0.0601349259771325
6.0,-0.9590145443386486,1.751520369000858,0.3445587556916973
6.0,-0.43740895346514996,2.2953375573338515,0.23770206000705255
6.0,3.097527368164097,0.8302328835634069,0.049474049745426144
6.0,-2.9630434518993103,2.474734420897821,0.20098157880469153
6.0,-1.6554687045029635,2.3065933601275823,0.08679395141244359
6.0,0.6216084636365045,3.0043760234761003,0.2080600875532724
6.0,-0.8728902494930146,2.8592596863457143,0.14131863376090353
6.0,1.265837093338269,1.9575702593655004,0.12009075684068778
6.0,-2.2384351584309283,2.5389861901854243,0.015622987898386944
6.0,-1.8732517856735647,3.0096642483387255,0.04590833875805908
6.0,1.9070533442885864,1.4143392948609523,0.10735054553703918
6.0,-0.6181663773842447,2.103971106999054,0.13710398685308847
6.0,-1.203803592740249,0.8819913577265301,0.09803280664385386
6.0,-1.3726404548150648,2.7213043461793096,0.037768685608577615
6.0,-2.865087376596959,1.4015749524304155,0.018741502214689933
6.0,-1.1621364259533788,0.19887405988271076,0.06860618107584161
6.0,1.67291703337927,1.14349055649469,0.024273469918936065
6.0,1.2318545857157988,0.12275946994130549,0.051820140618424985
6.0,-3.0204256166350842,0.3416089383404926,0.11109637856510707
6.0,1.1994342161317126,1.5945410226865213,0.09957686939920782
6.0,2.550574510825234,1.5793738501091712,0.1611393816700913
6.0,-0.8619147065136081,1.1737620062016003,0.14593138794545824
6.0,0.14428879615194923,1.4811719540256674,0.6057145764819242
6.0,-1.8346149653385153,0.4977796481276755,0.07014241496415237
6.0,2.685785768491,0.8645808901969316,0.15126606570938025
6.0,2.4291060353766074,2.665878655427145,0.046140438828935725
6.0,-1.9352618372858141,2.580054814639864,0.07526180935042792
6.0,3.113448608526812,0.6077507944901639,0.04540043046060857
6.0,0.6056819107646678,1.9526477832555256,0.3892490670345721
6.0,0.7361061834155045,2.8059433256820254,0.12794795337465373
6.0,-0.03395593603684244,2.9452992299513987,0.6350447667253524
6.0,1.7829418160820651,0.2571590360997456,0.056319068905622785
6.0,1.513136842185114,2.6225279967635253,0.06411646481712081
6.0,2.0165415811088137,2.8358207416482903,0.07385370364112015
6.0,-2.4563056275947166,0.03523800919469172,0.034158895125462864
6.0,-0.5266661095098062,2.413692052587403,0.4307771335051834
6.0,-0.45958876937223847,2.7168219140973946,0.44727553635753453
6.0,0.28607487632279094,1.9741693769122588,0.4305313219277149
6.0,-1.7222419623250318,0.952710558769823,0.07217778382613992
6.0,-1.1701883821582482,3.1404196230384214,0.055326922106687736
6.0,-1.2627917189044868,0.692594234847041,0.0491107951179558
6.0,-1.1896823013410909,0.2546239462570931,0.06426790320908088
6.0,0.7076923850515806,1.0715725080103997,0.3374463386653609
6.0,2.3745996474263658,1.4976742412877346,0.03997231034892871
6.0,-1.7493634415966957,2.128624886234713,0.22998330765634292
6.0,-1.8243497264454598,0.9476407435197944,0.1814014271377625
6.0,0.16725534416356203,1.3057104854056576,0.5910844660827798
6.0,0.9565828207084035,1.701152435365509,0.5509734149290839
6.0,-1.9975066460307727,0.0457513783785327,0.03948091341926266
6.0,1.0551888542083265,2.739021911767045,0.11863826900835125
6.0,-1.7433707184629865,0.5534912500816891,0.07263894912511511
6.0,-0.25855629823339665,2.7154621704643556,0.5099220738012774
6.0,-0.07940763973958287,2.0052518122643344,0.6291949287537193
6.0,1.6446886084559305,0.31898091150037355,0.024041742236743213
6.0,-1.6040494458426575,2.1750530242468784,0.11307901865629574
6.0,0.785713533129909,0.4698058364796507,0.20679708061835492
6.0,2.257052533060204,2.65698778575834,0.026147751034714273
6.0,2.138851685474556,0.3979971391696888,0.03756692506903511
6.0,2.838739664495642,2.7440746284918354,0.09983656748499982
6.0,2.1580314929696645,2.6086467119575034,0.04844292822719358
6.0,1.1305078914544868,0.8890574924840718,0.1286214880011557
6.0,-3.103637021795978,1.4488385488464484,0.07726586539631006
6.0,-0.5469042951944059,1.3586795447669675,0.40081871184470774
6.0,-0.561889303183873,1.6103515320530797,0.3960907518453671
6.0,0.8862798061302426,3.0264701005414216,0.07163195570043242
6.0,0.37810807274020064,0.7019084667913135,0.34454655951821445
6.0,0.1937948078082279,2.22536808619594,0.4799348145301364
6.0,2.2850613031742473,1.1349934624627087,0.06488009070984044
6.0,-0.8497103172851412,0.061342874488787794,0.07864226321812841
6.0,-0.9269377347180736,1.1945302691361477,0.24313624797705594
6.0,2.2220422470842394,1.0095079516728294,0.06189548839825435
6.0,1.5690540696944506,1.9060238422628715,0.07056207664899262
6.0,-1.1412938882636925,2.3365466267273076,0.13663543135611983
6.0,2.357579892054673,2.0086420194987578,0.029379659249854754
6.0,1.1496790283844174,0.5745890723965305,0.07127129869165118
6.0,-0.01650675118203937,1.8876856982322932,0.6356965279253635
6.0,-1.6643349454127931,1.7218604258569592,0.28382387268081055
6.0,2.33293412391638,2.514720333189797,0.06124234652757719
6.0,-0.32190234294249365,2.407008069327938,0.3685903722820837
6.0,2.688910307244175,2.1352978595193455,0.022237863211323275
6.0,2.8628679394315464,1.2496882267228817,0.4112983611208308
6.0,0.7140521810365339,0.058773123814390184,0.09031495091353924
6.0,-0.8953073190867515,2.1314795043941444,0.11607281240839105
6.0,2.211705824970969,1.6732098150821313,0.029189605774272948
6.0,-0.8142030964908233,0.8160324839166235,0.1233062536128893
6.0,-1.972995714287289,1.515342182642629,0.02044897400245164
6.0,1.860101112973024,2.8911039563026626,0.05715517457508478
6.0,1.3421304777905103,0.9452478547155109,0.14016383918058087
6.0,0.8587295440858798,2.8121062197246265,0.0792995654162345
6.0,2.5626990722615224,1.7394737285220856,0.22251399651897616
6.0,-0.24120477198031764,0.7876794277526239,0.49672734296860654
6.0,-0.807835514642516,2.4148375199864147,0.18562347148695357
6.0,2.9840129410346146,2.6626029728156415,0.10181626979356284
6.0,-0.917597640197791,0.8300612242698008,0.10981603499658965
6.0,-2.752108337819499,2.900175196677998,0.022130517811950176
6.0,0.8265964766967375,0.7336465225018346,0.3325909804717976
6.0,-1.510771668444533,0.15723719151041418,0.028958719109772848
6.0,2.481839062079314,0.28945623402372195,0.0677966398625738
6.0,1.2210054247476378,2.8345682096466907,0.06725647956722595
6.0,-1.2185190598397821,0.3751264268296027,0.06661619671349421
6.0,-0.9954054321492682,1.6576765049477078,0.14402386515243162
6.0,2.2991116188551786,0.14716229859003532,0.10435454827376783
6.0,-0.2955320014154297,1.4236343318760327,0.6021121928943557
6.0,2.016784384024187,2.4659754206379305,0.060766030920937776
6.0,-1.1572470069489111,1.902099901519725,0.11093690973262967
6.0,-0.31044529980344127,1.1616224203867294,0.4497972020272319
6.0,-0.03328917322107783,1.0876825602601248,0.631663895971299
6.0,-2.677726129817719,2.359053156169888,0.07218574231573881
6.0,2.3290806798959744,1.479288717730087,0.14276053480111964
6.0,0.7798085417419403,2.3507110294512286,0.17332386714626521
6.0,-0.8033531724382557,2.0847841325151895,0.28687646627386637
6.0,1.598632156647489,0.5443194455018928,0.07823468102862222
6.0,-1.668406007214804,2.7751848142842404,0.05856736665971792
6.0,-1.9823474125497422,1.0149020752034585,0.09997319816592264
6.0,-1.6260853645473923,0.21560918617573727,0.029164549068951877
6.0,2.5875656303747165,0.6698793333537457,0.15197219316385463
6.0,1.4086822488155901,0.43286899765937115,0.03420413999322854
6.0,2.6650303567908757,2.133615631921914,0.13259471049959556
6.0,1.6403082245731007,2.4228476251327953,0.13860179476719642
6.0,-1.3746965716106332,1.422411538077391,0.10219092983134077
6.0,-1.7918954943668106,2.1397638130848424,0.14040465477071465
6.0,-2.7547529225132106,2.119038305120748,0.019298999490315678
6.0,-1.7542485622041235,1.0487030760931997,0.0759142808129463
6.0,1.8510358910118185,1.6457624032980835,0.04174651853022862
6.0,1.9057046172272942,1.1204419525960252,0.3184840702526506
6.0,1.615550123262886,1.1732386454315693,0.06425002452889636
6.0,-2.5308922994033396,0.5433339919539711,0.04318468861173558
6.0,1.4215671613973173,2.3007271208198383,0.03779684098488731
6.0,-3.0156154464215796,0.7089911053197975,0.03624029823430202
6.0,1.6549670009575186,1.074375533309591,0.0679820948466651
6.0,1.6595790208815773,1.5803881460392266,0.05627326153090096
6.0,-1.2187058753742832,2.260371670637859,0.1314349644458069
6.0,-0.22135783962308286,0.32011848809516524,0.49882586052340205
6.0,2.3475901386244225,1.5011076064681526,0.139877995550274
6.0,2.392323158451676,0.7281248515887402,0.015721013551050003
6.0,-0.12787224336492242,1.6360954517026691,0.585307589963015
6.0,1.0648422480847506,0.9521841413516516,0.09717088791631318
6.0,1.85342532667278,1.517621413064207,0.24969783363845932
6.0,-1.4815705811609259,2.8155124768744395,0.037733877481231075
6.0,0.09816024363451481,1.4578146087097852,0.6348784776912072
6.0,-1.3998739103932192,1.8189626796734373,0.12722176392502685
6.0,1.5237468953098423,2.6189330712041956,0.08387153989618867
6.0,-2.5269095979134493,0.19586658691703057,0.0693240726572129
6.0,2.497839243527655,1.5324915440883677,0.058444840634448235
6.0,1.6366928039796926,2.511724327030268,0.06288257938482211
6.0,-0.2571827000605187,0.12527258224489476,0.39992773312484203
6.0,2.44499300375601,2.690135472968869,0.0370273641249659
6.0,-1.4440674814831906,1.4768840258017193,0.2860283294227377
6.0,-2.8572783475250407,3.078423394228059,0.02485096412800907
6.0,-1.7613446788510065,0.20306439381293676,0.04796779509723057
6.0,2.1760194004586166,0.8725309967186395,0.0775626445318843
6.0,1.1938466910528085,0.02441217770377039,0.05142764896351555
6.0,2.2923319984687707,0.6692396406546631,0.04080663439628922
6.0,0.16675467680851286,0.45276828878153524,0.5130281106928974
6.0,-3.0057724901277503,1.9983026081358626,0.13627546315229233
6.0,2.0478382635805437,1.6884616263147638,0.06409630484095732
6.0,-3.1326928557045104,1.6611664469879857,0.065679957420149
6.0,-1.1203727343585688,1.0866130804414273,0.16959087576555246
6.0,1.8867001238815186,2.818777458245971,0.07099279801565017
6.0,1.653124819431068,1.8082546963804884,0.12333467166036824
6.0,1.6623019878903342,0.9755452547273984,0.07363631606098267
6.0,-0.88867848239722,1.1903466395812703,0.122233688201101
6.0,-2.636462307739487,0.9713225164108498,0.024732032983817313
6.0,0.07914338489817085,0.4462409764948781,0.6294417056132218
6.0,1.0558169679202454,1.7128970572911255,0.11285280875265062
6.0,1.3091771908612788,2.344850190123449,0.11953371829281585
6.0,0.5405240759370931,2.4438484012404875,0.2544532612653183
6.0,3.097739926667103,3.0246140848541954,0.02494446163758394
